COD_PRODUCTO,COD_CATEGORIA,COD_CLIENTE,COD_PAIS,COD_VENDEDOR,COD_SUCURSAL,Fecha,Cantidad_Vendida,Monto_Vendido,Precio,Comision_Comercial
P00011,C00002,CLI00006,ESP,V00045,SUC00008,2021-03-25,26,300000.00,11538.46,24000.00
P00011,C00002,CLI00006,URU,V00065,SUC00039,2019-01-27,32,350000.00,10937.50,56000.00
P00011,C00002,CLI00201,CRI,V00022,SUC00037,2016-09-04,10,110000.00,11000.00,0.99
P00011,C00002,CLI00201,CRI,V00022,SUC00037,2020-09-04,10,110000.00,11000.00,0.99
P00011,C00002,CLI00120,PER,V00013,SUC00036,2018-05-03,17,180000.00,10588.24,19800.00
P00011,C00002,CLI00120,PER,V00013,SUC00036,2021-05-03,17,180000.00,10588.24,19800.00
P00011,C00002,CLI00093,ECU,V00029,SUC00025,2018-03-17,32,700000.00,21875.00,35000.00
P00011,C00002,CLI00093,ECU,V00029,SUC00025,2021-03-17,32,700000.00,21875.00,35000.00
P00011,C00002,CLI00203,ESP,V00061,SUC00014,2018-09-22,23,880000.00,38260.87,132000.00
P00011,C00002,CLI00203,ESP,V00061,SUC00014,2021-09-22,23,880000.00,38260.87,132000.00
P00011,C00002,CLI00452,GUA,V00011,SUC00028,2016-10-19,50,1280000.00,25600.00,115200.00
P00011,C00002,CLI00452,GUA,V00011,SUC00028,2020-10-19,50,1280000.00,25600.00,115200.00
P00011,C00002,CLI00081,PAR,V00002,SUC00047,2019-04-26,40,700000.00,17500.00,70000.00
P00011,C00002,CLI00710,CHI,V00062,SUC00020,2018-03-11,6,70000.00,11666.67,0.91
P00011,C00002,CLI00710,CHI,V00062,SUC00020,2021-03-11,6,70000.00,11666.67,0.91
P00011,C00002,CLI00710,MEX,V00047,SUC00056,2019-01-23,7,80000.00,11428.57,13600.00
P00011,C00002,CLI00710,PER,V00013,SUC00036,2017-02-11,25,320000.00,12800.00,19200.00
P00011,C00002,CLI00539,CRI,V00060,SUC00022,2016-11-04,22,240000.00,10909.09,26400.00
P00011,C00002,CLI00539,ESP,V00045,SUC00008,2017-09-17,26,330000.00,12692.31,59400.00
P00011,C00002,CLI00470,ESP,V00045,SUC00008,2017-10-12,4,50000.00,12500.00,0.85
P00011,C00002,CLI00725,GUA,V00011,SUC00028,2017-05-23,31,330000.00,10645.16,56100.00
P00011,C00002,CLI00725,PAR,V00033,SUC00018,2018-05-03,31,320000.00,10322.58,35200.00
P00011,C00002,CLI00725,PAR,V00033,SUC00018,2021-05-03,31,320000.00,10322.58,35200.00
P00011,C00002,CLI00625,ECU,V00029,SUC00025,2016-04-01,15,290000.00,19333.33,40600.00
P00011,C00002,CLI00625,ECU,V00029,SUC00025,2020-04-01,15,290000.00,19333.33,40600.00
P00011,C00002,CLI00325,PAR,V00043,SUC00009,2017-06-15,15,210000.00,14000.00,39900.00
P00011,C00002,CLI00325,PAR,V00043,SUC00009,2020-06-15,15,210000.00,14000.00,39900.00
P00011,C00002,CLI00541,ARG,V00058,SUC00024,2019-03-15,50,660000.00,13200.00,66000.00
P00011,C00002,CLI00072,COL,V00039,SUC00012,2017-07-28,12,180000.00,15000.00,32400.00
P00011,C00002,CLI00072,COL,V00039,SUC00012,2020-07-28,12,180000.00,15000.00,32400.00
P00011,C00002,CLI00213,PER,V00009,SUC00055,2016-03-30,23,320000.00,13913.04,48000.00
P00011,C00002,CLI00213,PER,V00009,SUC00055,2020-01-29,23,320000.00,13913.04,48000.00
P00011,C00002,CLI00213,PER,V00009,SUC00055,2020-03-30,23,320000.00,13913.04,48000.00
P00011,C00002,CLI00672,ARG,V00058,SUC00024,2017-02-22,47,620000.00,13191.49,55800.00
P00011,C00002,CLI00672,PER,V00009,SUC00055,2016-12-28,18,190000.00,10555.56,34200.00
P00011,C00002,CLI00368,COL,V00031,SUC00054,2018-10-15,43,460000.00,10697.67,23000.00
P00011,C00002,CLI00368,GUA,V00056,SUC00017,2019-03-17,18,200000.00,11111.11,26000.00
P00011,C00002,CLI00368,HON,V00057,SUC00015,2017-10-02,6,70000.00,11666.67,0.70
P00011,C00002,CLI00484,CRI,V00003,SUC00026,2016-09-19,37,400000.00,10810.81,72000.00
P00011,C00002,CLI00484,CRI,V00003,SUC00026,2020-09-19,37,400000.00,10810.81,72000.00
P00011,C00002,CLI00484,URU,V00041,SUC00058,2016-09-19,17,240000.00,14117.65,28800.00
P00011,C00002,CLI00484,URU,V00041,SUC00058,2020-09-19,17,240000.00,14117.65,28800.00
P00011,C00002,CLI00616,ARG,V00053,SUC00006,2019-02-11,30,400000.00,13333.33,52000.00
P00011,C00002,CLI00616,DOM,V00035,SUC00016,2016-12-28,27,320000.00,11851.85,28800.00
P00011,C00002,CLI00246,ARG,V00058,SUC00024,2016-07-21,31,360000.00,11612.90,21600.00
P00011,C00002,CLI00246,PAR,V00044,SUC00042,2017-11-18,30,360000.00,12000.00,43200.00
P00011,C00002,CLI00696,COL,V00051,SUC00001,2018-05-07,16,290000.00,18125.00,14500.00
P00011,C00002,CLI00696,COL,V00051,SUC00001,2021-05-07,16,290000.00,18125.00,14500.00
P00011,C00002,CLI00133,MEX,V00047,SUC00056,2016-06-10,7,80000.00,11428.57,0.88
P00011,C00002,CLI00133,URU,V00065,SUC00039,2018-11-18,29,450000.00,15517.24,45000.00
P00011,C00002,CLI00133,URU,V00065,SUC00039,2020-11-18,29,450000.00,15517.24,45000.00
P00011,C00002,CLI00204,PAR,V00043,SUC00009,2018-03-02,35,410000.00,11714.29,61500.00
P00011,C00002,CLI00204,PAR,V00043,SUC00009,2021-03-02,35,410000.00,11714.29,61500.00
P00011,C00002,CLI00516,GUA,V00056,SUC00017,2016-08-18,5,70000.00,14000.00,11200.00
P00011,C00002,CLI00516,GUA,V00056,SUC00017,2020-08-18,5,70000.00,14000.00,11200.00
P00011,C00002,CLI00401,GUA,V00056,SUC00017,2016-03-21,44,690000.00,15681.82,69000.00
P00011,C00002,CLI00401,GUA,V00056,SUC00017,2020-01-20,44,690000.00,15681.82,69000.00
P00011,C00002,CLI00401,GUA,V00056,SUC00017,2020-03-21,44,690000.00,15681.82,69000.00
P00011,C00002,CLI00587,GUA,V00016,SUC00007,2019-03-22,29,400000.00,13793.10,28000.00
P00011,C00002,CLI00587,HON,V00024,SUC00021,2018-02-03,4,50000.00,12500.00,0.50
P00011,C00002,CLI00587,HON,V00024,SUC00021,2021-02-03,4,50000.00,12500.00,0.50
P00011,C00002,CLI00034,DOM,V00054,SUC00040,2019-10-12,15,190000.00,12666.67,11400.00
P00011,C00002,CLI00248,GUA,V00056,SUC00017,2016-11-10,37,430000.00,11621.62,86000.00
P00011,C00002,CLI00248,PER,V00040,SUC00061,2016-01-06,27,280000.00,10370.37,56000.00
P00011,C00002,CLI00248,PER,V00040,SUC00061,2019-11-06,27,280000.00,10370.37,56000.00
P00011,C00002,CLI00141,CRI,V00003,SUC00026,2018-12-30,36,380000.00,10555.56,49400.00
P00011,C00002,CLI00141,ECU,V00007,SUC00002,2019-09-09,1,20000.00,20000.00,0.12
P00011,C00002,CLI00755,ESP,V00063,SUC00027,2017-02-06,29,400000.00,13793.10,24000.00
P00011,C00002,CLI00755,MEX,V00014,SUC00048,2017-02-06,42,440000.00,10476.19,70400.00
P00011,C00002,CLI00108,ARG,V00042,SUC00043,2018-01-22,29,340000.00,11724.14,51000.00
P00011,C00002,CLI00108,ARG,V00042,SUC00043,2021-01-22,29,340000.00,11724.14,51000.00
P00011,C00002,CLI00108,MEX,V00021,SUC00064,2018-01-22,43,560000.00,13023.26,39200.00
P00011,C00002,CLI00108,MEX,V00021,SUC00064,2021-01-22,43,560000.00,13023.26,39200.00
P00011,C00002,CLI00277,COL,V00046,SUC00019,2019-03-01,36,500000.00,13888.89,45000.00
P00011,C00002,CLI00277,ESP,V00045,SUC00008,2017-12-21,33,400000.00,12121.21,56000.00
P00011,C00002,CLI00277,ESP,V00045,SUC00008,2020-12-21,33,400000.00,12121.21,56000.00
P00011,C00002,CLI00256,HON,V00020,SUC00032,2017-07-18,46,530000.00,11521.74,42400.00
P00011,C00002,CLI00256,HON,V00020,SUC00032,2020-07-18,46,530000.00,11521.74,42400.00
P00011,C00002,CLI00256,PAR,V00033,SUC00018,2019-02-08,50,860000.00,17200.00,154800.00
P00011,C00002,CLI00651,MEX,V00021,SUC00064,2019-09-24,30,320000.00,10666.67,22400.00
P00011,C00002,CLI00094,ARG,V00053,SUC00006,2019-05-20,1,20000.00,20000.00,0.20
P00011,C00002,CLI00106,ESP,V00061,SUC00014,2017-06-17,4,50000.00,12500.00,0.85
P00011,C00002,CLI00106,ESP,V00061,SUC00014,2020-06-17,4,50000.00,12500.00,0.85
P00011,C00002,CLI00106,DOM,V00059,SUC00011,2019-05-05,12,290000.00,24166.67,52200.00
P00011,C00002,CLI00702,ARG,V00032,SUC00057,2019-08-13,12,140000.00,11666.67,12600.00
P00011,C00002,CLI00702,GUA,V00015,SUC00004,2016-01-23,18,310000.00,17222.22,49600.00
P00011,C00002,CLI00702,GUA,V00015,SUC00004,2019-11-23,18,310000.00,17222.22,49600.00
P00011,C00002,CLI00237,MEX,V00014,SUC00048,2016-02-28,23,240000.00,10434.78,33600.00
P00011,C00002,CLI00237,MEX,V00014,SUC00048,2019-12-29,23,240000.00,10434.78,33600.00
P00011,C00002,CLI00237,MEX,V00014,SUC00048,2020-02-28,23,240000.00,10434.78,33600.00
P00011,C00002,CLI00028,ECU,V00036,SUC00029,2018-01-11,41,570000.00,13902.44,85500.00
P00011,C00002,CLI00028,ECU,V00036,SUC00029,2021-01-11,41,570000.00,13902.44,85500.00
P00011,C00002,CLI00028,ESP,V00026,SUC00046,2016-11-02,31,400000.00,12903.23,64000.00
P00011,C00002,CLI00028,ESP,V00026,SUC00046,2019-05-06,46,930000.00,20217.39,176700.00
P00011,C00002,CLI00028,GUA,V00005,SUC00013,2018-09-28,20,250000.00,12500.00,45000.00
P00011,C00002,CLI00028,GUA,V00005,SUC00013,2021-09-28,20,250000.00,12500.00,45000.00
P00011,C00002,CLI00372,HON,V00024,SUC00021,2017-07-25,29,330000.00,11379.31,33000.00
P00011,C00002,CLI00372,HON,V00024,SUC00021,2020-07-25,29,330000.00,11379.31,33000.00
P00011,C00002,CLI00447,GUA,V00056,SUC00017,2016-06-29,22,380000.00,17272.73,64600.00
P00011,C00002,CLI00589,ARG,V00017,SUC00045,2017-05-21,20,260000.00,13000.00,15600.00
P00011,C00002,CLI00036,GUA,V00005,SUC00013,2017-03-07,36,480000.00,13333.33,52800.00
P00011,C00002,CLI00554,COL,V00031,SUC00054,2018-08-21,9,120000.00,13333.33,10800.00
P00011,C00002,CLI00554,COL,V00031,SUC00054,2021-08-21,9,120000.00,13333.33,10800.00
P00004,C00003,CLI00673,HON,V00034,SUC00062,2016-07-07,13,140000.00,10769.23,11200.00
P00004,C00003,CLI00158,DOM,V00035,SUC00016,2018-12-29,33,340000.00,10303.03,40800.00
P00004,C00003,CLI00383,ECU,V00064,SUC00060,2017-12-04,22,230000.00,10454.55,16100.00
P00004,C00003,CLI00383,ECU,V00064,SUC00060,2020-12-04,22,230000.00,10454.55,16100.00
P00004,C00003,CLI00383,ECU,V00007,SUC00002,2016-05-12,18,190000.00,10555.56,11400.00
P00004,C00003,CLI00383,ECU,V00007,SUC00002,2020-05-12,18,190000.00,10555.56,11400.00
P00004,C00003,CLI00383,HON,V00020,SUC00032,2016-05-12,12,130000.00,10833.33,22100.00
P00004,C00003,CLI00383,HON,V00020,SUC00032,2020-05-12,12,130000.00,10833.33,22100.00
P00004,C00003,CLI00342,DOM,V00054,SUC00040,2017-04-20,9,100000.00,11111.11,0.60
P00004,C00003,CLI00399,COL,V00018,SUC00038,2017-01-22,1,20000.00,20000.00,0.22
P00004,C00003,CLI00399,ECU,V00036,SUC00029,2018-12-19,10,120000.00,12000.00,10800.00
P00004,C00003,CLI00399,GUA,V00005,SUC00013,2016-01-28,3,40000.00,13333.33,0.56
P00004,C00003,CLI00399,GUA,V00005,SUC00013,2019-11-28,3,40000.00,13333.33,0.56
P00004,C00003,CLI00523,CRI,V00003,SUC00026,2016-06-15,48,490000.00,10208.33,29400.00
P00004,C00003,CLI00523,ECU,V00050,SUC00023,2016-02-22,50,660000.00,13200.00,85800.00
P00004,C00003,CLI00523,ECU,V00050,SUC00023,2019-12-23,50,660000.00,13200.00,85800.00
P00004,C00003,CLI00523,ECU,V00050,SUC00023,2020-02-22,50,660000.00,13200.00,85800.00
P00004,C00003,CLI00756,COL,V00018,SUC00038,2017-07-03,47,500000.00,10638.30,45000.00
P00004,C00003,CLI00756,COL,V00018,SUC00038,2020-07-03,47,500000.00,10638.30,45000.00
P00004,C00003,CLI00756,CRI,V00003,SUC00026,2019-06-12,11,140000.00,12727.27,22400.00
P00004,C00003,CLI00756,MEX,V00048,SUC00053,2017-07-03,32,330000.00,10312.50,33000.00
P00004,C00003,CLI00756,MEX,V00048,SUC00053,2020-07-03,32,330000.00,10312.50,33000.00
P00004,C00003,CLI00724,HON,V00020,SUC00032,2019-10-06,11,120000.00,10909.09,21600.00
P00004,C00003,CLI00148,COL,V00051,SUC00001,2019-01-11,40,420000.00,10500.00,21000.00
P00004,C00003,CLI00148,ESP,V00026,SUC00046,2016-10-20,37,380000.00,10270.27,76000.00
P00004,C00003,CLI00148,ESP,V00026,SUC00046,2020-10-20,37,380000.00,10270.27,76000.00
P00004,C00003,CLI00148,GUA,V00056,SUC00017,2018-01-21,35,390000.00,11142.86,50700.00
P00004,C00003,CLI00148,GUA,V00056,SUC00017,2021-01-21,35,390000.00,11142.86,50700.00
P00004,C00003,CLI00501,ECU,V00050,SUC00023,2019-03-07,11,120000.00,10909.09,19200.00
P00004,C00003,CLI00501,HON,V00024,SUC00021,2019-02-23,24,250000.00,10416.67,25000.00
P00004,C00003,CLI00501,HON,V00034,SUC00062,2019-02-13,15,160000.00,10666.67,32000.00
P00004,C00003,CLI00501,URU,V00010,SUC00034,2018-06-10,49,500000.00,10204.08,50000.00
P00004,C00003,CLI00501,URU,V00010,SUC00034,2021-06-10,49,500000.00,10204.08,50000.00
P00004,C00003,CLI00644,MEX,V00019,SUC00005,2019-01-04,18,190000.00,10555.56,30400.00
P00004,C00003,CLI00644,MEX,V00048,SUC00053,2019-01-04,48,520000.00,10833.33,78000.00
P00004,C00003,CLI00644,PER,V00009,SUC00055,2017-05-19,46,470000.00,10217.39,65800.00
P00004,C00003,CLI00524,URU,V00041,SUC00058,2018-03-05,42,430000.00,10238.10,81700.00
P00004,C00003,CLI00524,URU,V00041,SUC00058,2021-03-05,42,430000.00,10238.10,81700.00
P00004,C00003,CLI00445,COL,V00046,SUC00019,2016-05-17,26,300000.00,11538.46,27000.00
P00004,C00003,CLI00445,COL,V00046,SUC00019,2020-05-17,26,300000.00,11538.46,27000.00
P00004,C00003,CLI00445,MEX,V00047,SUC00056,2017-04-02,20,210000.00,10500.00,16800.00
P00004,C00003,CLI00445,PER,V00013,SUC00036,2018-02-07,47,600000.00,12765.96,66000.00
P00004,C00003,CLI00445,PER,V00013,SUC00036,2021-02-07,47,600000.00,12765.96,66000.00
P00004,C00003,CLI00525,GUA,V00056,SUC00017,2016-04-09,11,120000.00,10909.09,13200.00
P00004,C00003,CLI00525,GUA,V00056,SUC00017,2020-04-09,11,120000.00,10909.09,13200.00
P00004,C00003,CLI00525,HON,V00057,SUC00015,2019-08-16,26,270000.00,10384.62,37800.00
P00004,C00003,CLI00525,PER,V00038,SUC00035,2016-01-03,29,300000.00,10344.83,24000.00
P00004,C00003,CLI00525,PER,V00038,SUC00035,2019-11-03,29,300000.00,10344.83,24000.00
P00004,C00003,CLI00726,ESP,V00061,SUC00014,2017-09-10,44,530000.00,12045.45,42400.00
P00004,C00003,CLI00726,GUA,V00056,SUC00017,2017-09-10,6,70000.00,11666.67,0.42
P00004,C00003,CLI00726,MEX,V00047,SUC00056,2019-08-29,39,400000.00,10256.41,40000.00
P00004,C00003,CLI00687,PER,V00009,SUC00055,2016-11-16,49,500000.00,10204.08,80000.00
P00004,C00003,CLI00704,CRI,V00060,SUC00022,2018-07-22,19,200000.00,10526.32,32000.00
P00004,C00003,CLI00704,CRI,V00060,SUC00022,2021-07-22,19,200000.00,10526.32,32000.00
P00004,C00003,CLI00704,ECU,V00050,SUC00023,2016-09-02,38,390000.00,10263.16,70200.00
P00004,C00003,CLI00704,ECU,V00050,SUC00023,2020-09-02,38,390000.00,10263.16,70200.00
P00004,C00003,CLI00704,DOM,V00028,SUC00044,2018-01-24,27,280000.00,10370.37,16800.00
P00004,C00003,CLI00704,DOM,V00028,SUC00044,2021-01-24,27,280000.00,10370.37,16800.00
P00004,C00003,CLI00555,ECU,V00036,SUC00029,2019-07-17,47,520000.00,11063.83,67600.00
P00004,C00003,CLI00555,MEX,V00019,SUC00005,2016-01-15,9,100000.00,11111.11,11000.00
P00004,C00003,CLI00555,MEX,V00019,SUC00005,2019-11-15,9,100000.00,11111.11,11000.00
P00004,C00003,CLI00468,CHI,V00023,SUC00059,2019-02-02,40,410000.00,10250.00,53300.00
P00004,C00003,CLI00100,COL,V00051,SUC00001,2019-09-08,36,380000.00,10555.56,64600.00
P00004,C00003,CLI00100,PER,V00038,SUC00035,2017-11-25,28,340000.00,12142.86,68000.00
P00004,C00003,CLI00302,GUA,V00005,SUC00013,2017-11-04,35,370000.00,10571.43,29600.00
P00004,C00003,CLI00302,GUA,V00005,SUC00013,2019-05-29,26,270000.00,10384.62,43200.00
P00004,C00003,CLI00302,URU,V00027,SUC00065,2018-06-29,17,180000.00,10588.24,23400.00
P00004,C00003,CLI00302,URU,V00027,SUC00065,2021-06-29,17,180000.00,10588.24,23400.00
P00004,C00003,CLI00760,COL,V00039,SUC00012,2017-08-11,7,80000.00,11428.57,0.64
P00004,C00003,CLI00320,COL,V00051,SUC00001,2016-11-22,34,350000.00,10294.12,63000.00
P00004,C00003,CLI00069,CHI,V00030,SUC00051,2016-12-02,10,110000.00,11000.00,0.88
P00004,C00003,CLI00069,CHI,V00052,SUC00003,2017-09-20,13,140000.00,10769.23,0.70
P00004,C00003,CLI00069,DOM,V00028,SUC00044,2017-02-21,44,610000.00,13863.64,61000.00
P00004,C00003,CLI00666,MEX,V00019,SUC00005,2018-05-06,23,240000.00,10434.78,24000.00
P00004,C00003,CLI00666,MEX,V00019,SUC00005,2021-05-06,23,240000.00,10434.78,24000.00
P00004,C00003,CLI00321,GUA,V00015,SUC00004,2019-02-19,12,130000.00,10833.33,14300.00
P00004,C00003,CLI00321,HON,V00024,SUC00021,2017-07-21,13,150000.00,11538.46,30000.00
P00004,C00003,CLI00321,HON,V00024,SUC00021,2020-07-21,13,150000.00,11538.46,30000.00
P00004,C00003,CLI00321,URU,V00027,SUC00065,2018-06-16,19,200000.00,10526.32,36000.00
P00004,C00003,CLI00321,URU,V00027,SUC00065,2021-06-16,19,200000.00,10526.32,36000.00
P00004,C00003,CLI00472,ESP,V00026,SUC00046,2018-01-31,12,130000.00,10833.33,0.91
P00004,C00003,CLI00472,ESP,V00026,SUC00046,2021-01-31,12,130000.00,10833.33,0.91
P00004,C00003,CLI00029,ARG,V00017,SUC00045,2016-04-28,30,310000.00,10333.33,49600.00
P00004,C00003,CLI00029,ARG,V00017,SUC00045,2020-04-28,30,310000.00,10333.33,49600.00
P00004,C00003,CLI00197,CRI,V00022,SUC00037,2018-05-19,44,450000.00,10227.27,31500.00
P00004,C00003,CLI00197,CRI,V00022,SUC00037,2021-05-19,44,450000.00,10227.27,31500.00
P00004,C00003,CLI00434,ARG,V00053,SUC00006,2018-03-12,12,130000.00,10833.33,24700.00
P00004,C00003,CLI00434,ARG,V00053,SUC00006,2021-03-12,12,130000.00,10833.33,24700.00
P00004,C00003,CLI00434,DOM,V00028,SUC00044,2016-11-28,46,470000.00,10217.39,23500.00
P00004,C00003,CLI00025,GUA,V00015,SUC00004,2017-07-04,33,340000.00,10303.03,40800.00
P00004,C00003,CLI00025,GUA,V00015,SUC00004,2020-07-04,33,340000.00,10303.03,40800.00
P00004,C00003,CLI00061,CHI,V00052,SUC00003,2017-08-18,7,80000.00,11428.57,0.48
P00004,C00003,CLI00061,COL,V00051,SUC00001,2016-01-19,41,420000.00,10243.90,71400.00
P00004,C00003,CLI00061,COL,V00051,SUC00001,2019-11-19,41,420000.00,10243.90,71400.00
P00004,C00003,CLI00520,COL,V00046,SUC00019,2017-09-02,1,20000.00,20000.00,0.22
P00004,C00003,CLI00520,CRI,V00001,SUC00031,2017-09-02,43,510000.00,11860.47,61200.00
P00004,C00003,CLI00009,GUA,V00011,SUC00028,2018-01-19,46,470000.00,10217.39,65800.00
P00004,C00003,CLI00009,GUA,V00011,SUC00028,2021-01-19,46,470000.00,10217.39,65800.00
P00004,C00003,CLI00009,URU,V00027,SUC00065,2019-08-12,38,420000.00,11052.63,67200.00
P00004,C00003,CLI00310,ARG,V00042,SUC00043,2018-03-26,3,40000.00,13333.33,0.44
P00004,C00003,CLI00310,ARG,V00042,SUC00043,2021-03-26,3,40000.00,13333.33,0.44
P00004,C00003,CLI00310,CHI,V00008,SUC00033,2016-12-17,23,240000.00,10434.78,45600.00
P00004,C00003,CLI00136,HON,V00020,SUC00032,2018-06-06,21,220000.00,10476.19,30800.00
P00004,C00003,CLI00136,HON,V00020,SUC00032,2021-06-06,21,220000.00,10476.19,30800.00
P00004,C00003,CLI00486,CRI,V00060,SUC00022,2017-05-11,48,640000.00,13333.33,76800.00
P00004,C00003,CLI00062,CRI,V00003,SUC00026,2016-11-04,6,70000.00,11666.67,13300.00
P00004,C00003,CLI00062,ESP,V00045,SUC00008,2019-02-15,1,20000.00,20000.00,0.22
P00004,C00003,CLI00371,MEX,V00019,SUC00005,2018-10-18,46,470000.00,10217.39,42300.00
P00004,C00003,CLI00529,ECU,V00050,SUC00023,2018-01-10,39,410000.00,10512.82,20500.00
P00004,C00003,CLI00529,ECU,V00050,SUC00023,2021-01-10,39,410000.00,10512.82,20500.00
P00004,C00003,CLI00529,MEX,V00048,SUC00053,2019-06-27,6,70000.00,11666.67,11900.00
P00004,C00003,CLI00008,PAR,V00033,SUC00018,2019-03-28,19,210000.00,11052.63,29400.00
P00004,C00003,CLI00299,HON,V00034,SUC00062,2017-01-17,26,270000.00,10384.62,37800.00
P00004,C00003,CLI00299,MEX,V00047,SUC00056,2018-08-04,41,420000.00,10243.90,25200.00
P00004,C00003,CLI00299,MEX,V00047,SUC00056,2021-08-04,41,420000.00,10243.90,25200.00
P00004,C00003,CLI00299,DOM,V00035,SUC00016,2017-10-10,2,30000.00,15000.00,0.60
P00004,C00003,CLI00098,ECU,V00029,SUC00025,2018-09-23,17,180000.00,10588.24,19800.00
P00004,C00003,CLI00098,ECU,V00029,SUC00025,2021-09-23,17,180000.00,10588.24,19800.00
P00004,C00003,CLI00098,PAR,V00033,SUC00018,2018-09-23,47,480000.00,10212.77,52800.00
P00004,C00003,CLI00098,PAR,V00033,SUC00018,2021-09-23,47,480000.00,10212.77,52800.00
P00004,C00003,CLI00047,ESP,V00045,SUC00008,2016-06-23,30,310000.00,10333.33,34100.00
P00004,C00003,CLI00507,PER,V00013,SUC00036,2017-12-27,34,470000.00,13823.53,23500.00
P00004,C00003,CLI00507,PER,V00013,SUC00036,2018-09-24,35,400000.00,11428.57,24000.00
P00004,C00003,CLI00507,PER,V00013,SUC00036,2020-12-27,34,470000.00,13823.53,23500.00
P00004,C00003,CLI00507,PER,V00013,SUC00036,2021-09-24,35,400000.00,11428.57,24000.00
P00004,C00003,CLI00655,PER,V00009,SUC00055,2018-12-17,28,290000.00,10357.14,14500.00
P00004,C00003,CLI00346,HON,V00024,SUC00021,2018-02-14,34,370000.00,10882.35,25900.00
P00004,C00003,CLI00346,HON,V00024,SUC00021,2021-02-14,34,370000.00,10882.35,25900.00
P00004,C00003,CLI00781,GUA,V00011,SUC00028,2017-11-18,33,350000.00,10606.06,24500.00
P00004,C00003,CLI00781,GUA,V00056,SUC00017,2017-03-03,2,30000.00,15000.00,0.30
P00004,C00003,CLI00211,ESP,V00026,SUC00046,2017-09-20,23,250000.00,10869.57,47500.00
P00004,C00003,CLI00556,CHI,V00052,SUC00003,2016-05-15,16,170000.00,10625.00,22100.00
P00004,C00003,CLI00556,CHI,V00052,SUC00003,2020-05-15,16,170000.00,10625.00,22100.00
P00004,C00003,CLI00663,PER,V00038,SUC00035,2017-02-11,17,210000.00,12352.94,16800.00
P00004,C00003,CLI00337,CHI,V00030,SUC00051,2018-04-02,48,490000.00,10208.33,73500.00
P00004,C00003,CLI00337,CHI,V00030,SUC00051,2021-04-02,48,-490000.00,-10208.33,73500.00
P00004,C00003,CLI00337,COL,V00018,SUC00038,2018-04-02,16,170000.00,10625.00,27200.00
P00004,C00003,CLI00337,COL,V00018,SUC00038,2021-04-02,16,170000.00,10625.00,27200.00
P00004,C00003,CLI00427,PAR,V00044,SUC00042,2018-07-12,14,170000.00,12142.86,10200.00
P00004,C00003,CLI00427,PAR,V00044,SUC00042,2021-07-12,14,170000.00,12142.86,10200.00
P00004,C00003,CLI00448,ECU,V00029,SUC00025,2018-12-21,38,390000.00,10263.16,54600.00
P00004,C00003,CLI00448,MEX,V00048,SUC00053,2017-07-27,43,440000.00,10232.56,61600.00
P00004,C00003,CLI00448,MEX,V00048,SUC00053,2020-07-27,43,440000.00,10232.56,61600.00
P00004,C00003,CLI00226,PER,V00040,SUC00061,2016-07-30,35,360000.00,10285.71,43200.00
P00004,C00003,CLI00184,ARG,V00017,SUC00045,2018-07-29,31,320000.00,10322.58,64000.00
P00004,C00003,CLI00184,ARG,V00017,SUC00045,2021-07-29,31,320000.00,10322.58,64000.00
P00004,C00003,CLI00184,ARG,V00042,SUC00043,2017-03-13,42,480000.00,11428.57,62400.00
P00004,C00003,CLI00494,DOM,V00028,SUC00044,2017-08-30,15,160000.00,10666.67,16000.00
P00004,C00003,CLI00300,ARG,V00053,SUC00006,2019-03-23,34,350000.00,10294.12,56000.00
P00004,C00003,CLI00300,GUA,V00016,SUC00007,2016-06-24,39,420000.00,10769.23,50400.00
P00004,C00003,CLI00300,HON,V00024,SUC00021,2017-03-13,34,370000.00,10882.35,62900.00
P00004,C00003,CLI00369,MEX,V00014,SUC00048,2016-01-17,46,470000.00,10217.39,56400.00
P00004,C00003,CLI00369,MEX,V00014,SUC00048,2019-11-17,46,470000.00,10217.39,56400.00
P00004,C00003,CLI00369,MEX,V00021,SUC00064,2017-04-15,20,210000.00,10500.00,37800.00
P00004,C00003,CLI00369,MEX,V00021,SUC00064,2019-10-30,33,340000.00,10303.03,30600.00
P00004,C00003,CLI00369,PAR,V00033,SUC00018,2017-05-09,10,110000.00,11000.00,0.88
